customer_id,customer_type,customer_name,gender,birth_date,age,city,province,latitude,longitude,vehicle_id,vehicle_type,vehicle_brand,vehicle_year,vehicle_age,plate_region,organization_name,transaction_id,transaction_date,last_payment_date,payment_status,sw_amount,penalty_amount,claim_id,claim_count,claim_amount,journal_amount,inflation_rate,weather_condition,economic_index,segment,renewal_probability,cross_sell_score,retention_score,churn_risk,preferred_channel,last_campaign,campaign_response,predicted_revenue,data_quality_score
CUST007652,Individual,Yuni Santoso,Female,1979-09-17,47,Banjarmasin,Kalimantan Selatan,-3.277856,114.637973,VEH007652,Motorcycle,TVS,2013,13,DA,,TRX007652,2023-06-14,2022-08-10,Due Soon,41260,0,,0,0,41260,2.06,Cloudy,86.6,Standard,0.611,0.537,0.476,0.377,WhatsApp,No Campaign,Not Contacted,34156.0,0.829
CUST007653,Individual,Deny Nugroho,Male,2001-06-19,25,Jakarta Timur,DKI Jakarta,-6.222888,106.856847,VEH007653,Motorcycle,Kawasaki,2018,8,B,,TRX007653,2023-09-21,2023-05-01,Due Soon,36125,0,,0,0,36125,3.74,Heavy Rain,82.2,At Risk,0.087,0.066,0.312,0.946,Mobile App,No Campaign,Not Contacted,16478.9,0.86
CUST007654,Individual,Wati Setiawan,Female,1977-07-21,49,Pematangsiantar,Sumatera Utara,3.036062,99.024333,VEH007654,Passenger Car,Suzuki,2016,10,BK,,TRX007654,2025-11-06,2022-11-20,Overdue,155237,50000,,0,0,205237,2.67,Sunny,88.1,Standard,0.495,0.553,0.665,0.318,SMS,MTPL Cross-sell,Clicked,62359.4,0.921
CUST007655,Individual,Andi Santoso,Male,2005-07-08,21,Bandung,Jawa Barat,-6.91623,107.653156,VEH007655,Passenger Car,Hyundai,2019,7,E,,TRX007655,2026-04-08,2024-08-24,Overdue,146119,25000,,0,0,171119,4.3,Heavy Rain,81.7,Standard,0.561,0.355,0.659,0.421,SMS,No Campaign,Not Contacted,202516.2,0.897
CUST007656,Individual,Fitri Susanto,Female,1993-02-25,33,Padang,Sumatera Barat,-0.941784,100.423502,VEH007656,Commercial Vehicle,Toyota,2019,7,BA,,TRX007656,2023-03-01,2022-06-13,Overdue,309572,0,CLM007656,5,15000000,309572,4.11,Sunny,92.5,Growth,0.614,0.772,0.495,0.384,SMS,No Campaign,Not Contacted,596790.6,0.933
CUST007657,Individual,Ani Wahyudi,Female,1957-04-23,69,Magelang,Jawa Tengah,-7.408725,110.150498,VEH007657,Passenger Car,Mitsubishi,2016,10,AD,,TRX007657,2024-03-14,2023-12-27,Installment,137244,0,,0,0,137244,3.18,Cloudy,104.2,Standard,0.587,0.504,0.424,0.139,Email,MTPL Cross-sell,No Response,147847.7,0.914
CUST007658,Individual,Rini Putra,Female,1994-10-18,32,Cirebon,Jawa Barat,-6.718865,108.493493,VEH007658,Commercial Vehicle,Daihatsu,2024,2,E,,TRX007658,2023-05-30,2022-12-12,Due Soon,320461,0,,0,0,320461,4.7,Sunny,109.1,Standard,0.625,0.289,0.528,0.102,Call Center,MTPL Cross-sell,Not Contacted,321128.0,0.834
CUST007659,Individual,Putri Hartono,Female,1981-07-05,45,Medan,Sumatera Utara,3.531718,98.710705,VEH007659,Passenger Car,Nissan,2012,14,BB,,TRX007659,2025-04-17,2023-07-17,Paid,167522,0,,0,0,167522,3.16,Rainy,90.1,At Risk,0.165,0.368,0.07,0.617,Email,Renewal Reminder,Opened,88097.6,0.891
CUST007660,Individual,Nurul Santoso,Female,2001-09-14,25,Singkawang,Kalimantan Barat,0.855598,109.055881,VEH007660,Truck,Mitsubishi,2013,13,KB,,TRX007660,2024-08-06,2023-08-04,Paid,466209,0,,0,0,466209,4.37,Sunny,111.1,Standard,0.419,0.236,0.452,0.377,WhatsApp,No Campaign,Not Contacted,436413.2,0.979
CUST007661,Individual,Yuni Sari,Female,2001-02-17,25,Pekalongan,Jawa Tengah,-6.818954,109.642944,VEH007661,Truck,UD Trucks,2015,11,K,,TRX007661,2025-12-16,2023-05-31,Due Soon,588173,0,,0,0,588173,3.74,Rainy,112.0,Growth,0.564,0.498,0.781,0.373,Call Center,No Campaign,Not Contacted,1160691.8,0.885
CUST007662,Individual,Dian Sari,Female,1957-09-05,69,Madiun,Jawa Timur,-7.621983,111.452039,VEH007662,Passenger Car,Nissan,2024,2,N,,TRX007662,2025-05-15,2023-05-24,Overdue,184696,0,,0,0,184696,2.47,Cloudy,86.1,At Risk,0.176,0.335,0.159,0.903,SMS,Renewal Reminder,Opened,131465.8,0.971
CUST007663,Individual,Teguh Pratama,Male,1989-08-02,37,Bandung,Jawa Barat,-6.864544,107.639931,VEH007663,Motorcycle,Kawasaki,2017,9,D,,TRX007663,2024-03-21,2023-09-16,Paid,39054,0,,0,0,39054,2.78,Sunny,91.4,At Risk,0.279,0.375,0.142,0.912,Mobile App,MTPL Cross-sell,No Response,17050.5,0.848
CUST007664,Individual,Bambang Wahyudi,Male,2003-04-27,23,Samarinda,Kalimantan Timur,-0.554914,117.14309,VEH007664,Passenger Car,Hyundai,2012,14,KH,,TRX007664,2023-03-01,2023-02-09,Due Soon,167788,0,,0,0,167788,5.07,Rainy,91.4,Growth,0.479,0.48,0.68,0.218,Mobile App,No Campaign,Not Contacted,255576.5,0.796
CUST007665,Individual,Dian Wahyudi,Female,1962-02-17,64,Singaraja,Bali,-8.059387,115.1106,VEH007665,Passenger Car,Suzuki,2005,21,DK,,TRX007665,2025-10-11,2024-10-12,Overdue,151581,100000,,0,0,251581,1.55,Rainy,80.6,Standard,0.597,0.265,0.444,0.121,Mobile App,MTPL Cross-sell,Clicked,91221.7,0.789
CUST007666,Organization,Organization 7666,N/A,,,Pematangsiantar,Sumatera Utara,2.956825,98.992965,VEH007666,Motorcycle,TVS,2020,6,BK,UD Nusantara 7666,TRX007666,2024-02-29,2023-11-24,Overdue,37865,50000,CLM007666,4,35000000,87865,2.25,Sunny,101.8,Standard,0.442,0.306,0.385,0.439,Call Center,No Campaign,Not Contacted,47352.7,0.768
CUST007667,Organization,Organization 7667,N/A,,,Bandung,Jawa Barat,-6.890646,107.676338,VEH007667,Passenger Car,Hyundai,2006,20,D,Koperasi Maju 7667,TRX007667,2025-09-16,2023-08-23,Installment,181585,100000,,0,0,281585,3.43,Rainy,82.5,Growth,0.467,0.472,0.777,0.056,SMS,Renewal Reminder,Converted,244204.8,0.768
CUST007668,Individual,Fajar Gunawan,Male,1990-01-23,36,Pekanbaru,Riau,0.540072,101.519677,VEH007668,Passenger Car,Toyota,2017,9,BM,,TRX007668,2024-03-26,2023-04-24,Paid,165346,0,,0,0,165346,2.48,Heavy Rain,85.3,Standard,0.362,0.476,0.638,0.188,Mobile App,No Campaign,Not Contacted,179067.3,0.803
CUST007669,Individual,Sri Putra,Female,2004-11-02,22,Bandar Lampung,Lampung,-5.506464,105.225531,VEH007669,Motorcycle,Kawasaki,2011,15,BE,,TRX007669,2024-10-21,2024-09-30,Paid,41356,0,,0,0,41356,2.48,Rainy,97.6,Growth,0.639,0.738,0.549,0.158,WhatsApp,MTPL Cross-sell,Not Contacted,46835.0,0.894
CUST007670,Individual,Bayu Sari,Male,1967-10-02,59,Ambon,Maluku,-3.745835,128.23387,VEH007670,Motorcycle,Suzuki,2012,14,DE,,TRX007670,2026-05-09,2025-08-20,Paid,36737,0,,0,0,36737,5.43,Rainy,81.5,Standard,0.617,0.223,0.408,0.184,Call Center,MTPL Cross-sell,No Response,24072.4,0.935
CUST007671,Organization,Organization 7671,N/A,,,Makassar,Sulawesi Selatan,-5.220062,119.444752,VEH007671,Commercial Vehicle,Toyota,2009,17,DP,UD Mandiri 7671,TRX007671,2025-11-28,2023-10-30,Paid,253083,0,,0,0,253083,1.87,Rainy,87.7,Premium,0.72,0.94,0.915,0.112,SMS,No Campaign,Not Contacted,703487.8,0.798
CUST007672,Organization,Organization 7672,N/A,,,Banjarmasin,Kalimantan Selatan,-3.333439,114.544436,VEH007672,Passenger Car,Honda,2007,19,DA,Koperasi Karya 7672,TRX007672,2024-12-28,2022-07-30,Paid,142962,0,CLM007672,4,15000000,142962,4.73,Sunny,85.7,Growth,0.731,0.663,0.651,0.374,SMS,Renewal Reminder,Clicked,210120.8,0.857
CUST007673,Individual,Deny Setiawan,Male,2000-10-03,26,Prabumulih,Sumatera Selatan,-3.478238,104.281966,VEH007673,Passenger Car,Wuling,2019,7,BG,,TRX007673,2023-11-08,2022-09-29,Overdue,133725,50000,,0,0,183725,4.47,Sunny,94.4,Premium,0.948,0.91,0.897,0.072,Call Center,Renewal Reminder,Not Contacted,383961.2,0.879
CUST007674,Individual,Bambang Gunawan,Male,1990-01-12,36,Balikpapan,Kalimantan Timur,-1.258757,116.84743,VEH007674,Passenger Car,Daihatsu,2024,2,KH,,TRX007674,2024-07-06,2022-11-20,Overdue,130105,25000,,0,0,155105,4.62,Rainy,84.4,At Risk,0.056,0.374,0.171,0.672,Call Center,Renewal Reminder,Clicked,32404.0,0.886
CUST007675,Individual,Teguh Pratama,Male,1954-10-02,72,Manado,Sulawesi Utara,1.561318,124.886473,VEH007675,Passenger Car,Nissan,2008,18,DB,,TRX007675,2025-12-19,2023-06-27,Paid,146605,0,,0,0,146605,1.78,Cloudy,106.9,Growth,0.608,0.742,0.604,0.149,WhatsApp,No Campaign,Not Contacted,254906.6,0.942
CUST007676,Individual,Fajar Hartono,Male,1974-05-02,52,Kediri,Jawa Timur,-7.813532,112.077581,VEH007676,Commercial Vehicle,Isuzu,2019,7,AG,,TRX007676,2023-02-04,2022-09-23,Paid,318115,0,CLM007676,1,30000000,318115,5.18,Sunny,80.5,Standard,0.518,0.627,0.427,0.111,Email,MTPL Cross-sell,Opened,273039.3,0.886
CUST007677,Organization,Organization 7677,N/A,,,Pekanbaru,Riau,0.573777,101.41613,VEH007677,Passenger Car,Toyota,2014,12,BM,PT Mandiri 7677,TRX007677,2025-05-23,2023-09-25,Overdue,138193,50000,CLM007677,5,40000000,188193,3.66,Sunny,107.9,At Risk,0.4,0.391,0.166,0.88,WhatsApp,Renewal Reminder,No Response,16006.0,0.751
CUST007678,Organization,Organization 7678,N/A,,,Pekanbaru,Riau,0.52177,101.482646,VEH007678,Motorcycle,Yamaha,2021,5,BM,CV Prima 7678,TRX007678,2026-05-03,2023-03-30,Paid,34353,0,CLM007678,1,45000000,34353,4.13,Heavy Rain,109.3,At Risk,0.247,0.137,0.325,0.586,Email,MTPL Cross-sell,No Response,19326.5,0.892
CUST007679,Individual,Agus Putra,Male,2002-12-16,24,Depok,Jawa Barat,-6.347224,106.780336,VEH007679,Bus,Hino,2008,18,Z,,TRX007679,2025-09-01,2023-03-12,Overdue,810564,0,,0,0,810564,4.69,Cloudy,107.4,Growth,0.471,0.536,0.488,0.26,SMS,Renewal Reminder,No Response,1003389.8,0.831
CUST007680,Individual,Putri Hidayat,Female,1951-08-10,75,Jakarta Selatan,DKI Jakarta,-6.206474,106.794152,VEH007680,Passenger Car,Wuling,2016,10,B,,TRX007680,2025-08-14,2025-05-15,Overdue,171992,100000,CLM007680,4,10000000,271992,1.66,Heavy Rain,92.4,At Risk,0.131,0.126,0.075,0.892,Call Center,MTPL Cross-sell,No Response,92229.2,0.795
CUST007681,Individual,Andi Wijaya,Male,1959-08-14,67,Bogor,Jawa Barat,-6.65322,106.797911,VEH007681,Motorcycle,TVS,2026,0,D,,TRX007681,2025-09-29,2024-07-21,Paid,43424,0,,0,0,43424,3.43,Rainy,109.8,At Risk,0.27,0.281,0.341,0.926,Call Center,MTPL Cross-sell,Clicked,9205.3,0.771
CUST007682,Individual,Yusuf Susanto,Male,1950-12-20,76,Jakarta Barat,DKI Jakarta,-6.141398,106.79498,VEH007682,Motorcycle,Yamaha,2011,15,B,,TRX007682,2025-07-20,2023-06-03,Installment,40972,100000,,0,0,140972,2.1,Sunny,92.3,Standard,0.365,0.446,0.621,0.305,WhatsApp,MTPL Cross-sell,Not Contacted,50386.6,0.779
CUST007683,Individual,Sri Santoso,Female,1993-10-10,33,Semarang,Jawa Tengah,-7.023706,110.344995,VEH007683,Passenger Car,Honda,2010,16,AA,,TRX007683,2026-01-31,2025-07-01,Paid,146956,0,,0,0,146956,3.01,Heavy Rain,89.3,Standard,0.405,0.261,0.463,0.256,WhatsApp,MTPL Cross-sell,No Response,184590.1,0.796
CUST007684,Organization,Organization 7684,N/A,,,Jakarta Selatan,DKI Jakarta,-6.23587,106.82975,VEH007684,Commercial Vehicle,Isuzu,2022,4,B,PT Prima 7684,TRX007684,2023-10-20,2023-06-03,Paid,256514,0,,0,0,256514,1.77,Sunny,93.3,Standard,0.385,0.595,0.479,0.183,Email,Renewal Reminder,Converted,150071.5,0.923
CUST007685,Individual,Wahyu Hartono,Male,1969-03-27,57,Bukittinggi,Sumatera Barat,-0.255224,100.373157,VEH007685,Truck,Isuzu,2017,9,BA,,TRX007685,2024-03-14,2023-10-17,Paid,618495,0,CLM007685,3,15000000,618495,2.1,Cloudy,84.1,At Risk,0.303,0.271,0.344,0.962,Email,MTPL Cross-sell,Not Contacted,216525.1,0.781
CUST007686,Organization,Organization 7686,N/A,,,Bukittinggi,Sumatera Barat,-0.293038,100.366479,VEH007686,Passenger Car,Daihatsu,2008,18,BA,UD Nusantara 7686,TRX007686,2025-10-15,2024-08-20,Overdue,155010,25000,CLM007686,3,15000000,180010,4.65,Sunny,83.2,Growth,0.601,0.42,0.564,0.425,Mobile App,No Campaign,Not Contacted,349858.4,0.758
CUST007687,Individual,Agus Santoso,Male,2002-08-28,24,Semarang,Jawa Tengah,-6.973105,110.394058,VEH007687,Motorcycle,Honda,2018,8,R,,TRX007687,2023-06-14,2022-06-28,Due Soon,34147,0,,0,0,34147,2.31,Sunny,114.6,Standard,0.541,0.357,0.555,0.181,Mobile App,Renewal Reminder,Converted,31989.1,0.909
CUST007688,Individual,Putri Sari,Female,1972-04-25,54,Mataram,Nusa Tenggara Barat,-8.54081,116.124581,VEH007688,Motorcycle,Honda,2022,4,DR,,TRX007688,2024-12-13,2024-07-27,Due Soon,42706,0,,0,0,42706,3.1,Rainy,109.3,Standard,0.5,0.636,0.634,0.211,SMS,No Campaign,Not Contacted,51922.9,0.791
CUST007689,Organization,Organization 7689,N/A,,,Bekasi,Jawa Barat,-6.236244,106.988504,VEH007689,Passenger Car,Honda,2005,21,F,Yayasan Jaya 7689,TRX007689,2023-09-01,2023-02-12,Due Soon,142514,0,,0,0,142514,2.37,Cloudy,112.2,Standard,0.444,0.244,0.634,0.431,Call Center,Renewal Reminder,Converted,141213.2,0.802
CUST007690,Individual,Yuni Pratama,Female,1957-12-02,69,Kediri,Jawa Timur,-7.769867,112.003112,VEH007690,Passenger Car,Toyota,2005,21,N,,TRX007690,2024-09-20,2022-10-07,Due Soon,166120,0,,0,0,166120,4.96,Cloudy,93.8,At Risk,0.352,0.369,0.096,0.751,Email,MTPL Cross-sell,No Response,101984.5,0.949
CUST007691,Individual,Gilang Saputra,Male,1953-12-11,73,Jakarta Timur,DKI Jakarta,-6.251327,106.940642,VEH007691,Motorcycle,Suzuki,2005,21,B,,TRX007691,2024-02-20,2023-04-12,Paid,36274,0,,0,0,36274,4.3,Cloudy,89.4,Growth,0.6,0.603,0.473,0.367,Call Center,MTPL Cross-sell,No Response,54233.6,0.877
CUST007692,Individual,Lia Wijaya,Female,1978-07-08,48,Pekalongan,Jawa Tengah,-6.885453,109.705163,VEH007692,Motorcycle,Honda,2006,20,K,,TRX007692,2025-03-24,2024-11-25,Paid,37837,0,,0,0,37837,4.41,Sunny,81.9,Growth,0.456,0.596,0.812,0.423,Call Center,No Campaign,Not Contacted,92635.0,0.904
CUST007693,Individual,Sinta Kusuma,Female,1963-12-04,63,Jakarta Utara,DKI Jakarta,-6.127891,106.842101,VEH007693,Motorcycle,TVS,2024,2,B,,TRX007693,2024-05-16,2022-11-15,Overdue,34766,0,,0,0,34766,2.27,Sunny,109.9,At Risk,0.275,0.267,0.232,0.815,SMS,Renewal Reminder,No Response,5880.8,0.973
CUST007694,Individual,Dewi Sari,Female,1989-03-20,37,Bandung,Jawa Barat,-6.892824,107.706494,VEH007694,Passenger Car,Honda,2025,1,F,,TRX007694,2023-09-11,2023-04-10,Paid,184952,0,,0,0,184952,4.27,Rainy,101.0,Premium,0.702,0.886,0.777,0.051,Mobile App,Renewal Reminder,No Response,659142.1,0.787
CUST007695,Individual,Yuni Wahyudi,Female,1974-05-17,52,Medan,Sumatera Utara,3.568012,98.629302,VEH007695,Bus,Mercedes-Benz,2009,17,BA,,TRX007695,2023-07-07,2022-06-28,Paid,1063397,0,,0,0,1063397,2.84,Sunny,108.4,Standard,0.611,0.474,0.5,0.263,WhatsApp,No Campaign,Not Contacted,434815.8,0.803
CUST007696,Individual,Faisal Hartono,Male,1982-02-25,44,Padang,Sumatera Barat,-0.981754,100.343145,VEH007696,Motorcycle,Yamaha,2006,20,BA,,TRX007696,2025-07-09,2024-08-17,Installment,35783,50000,,0,0,85783,5.27,Cloudy,96.9,Growth,0.514,0.549,0.829,0.054,Mobile App,Renewal Reminder,Not Contacted,63798.5,0.933
CUST007697,Individual,Teguh Sari,Male,1988-04-09,38,Semarang,Jawa Tengah,-6.977687,110.436171,VEH007697,Motorcycle,Kawasaki,2026,0,AA,,TRX007697,2026-02-28,2023-03-16,Paid,35967,0,,0,0,35967,2.04,Sunny,85.6,Premium,0.757,0.648,0.908,0.024,Mobile App,MTPL Cross-sell,Converted,84528.3,0.781
CUST007698,Organization,Organization 7698,N/A,,,Binjai,Sumatera Utara,3.559406,98.469584,VEH007698,Passenger Car,Suzuki,2021,5,BB,UD Utama 7698,TRX007698,2025-04-25,2023-06-08,Paid,143413,0,,0,0,143413,1.74,Cloudy,84.9,At Risk,0.15,0.112,0.13,0.594,Email,No Campaign,Not Contacted,108612.7,0.886
CUST007699,Individual,Teguh Santoso,Male,1975-02-03,51,Parepare,Sulawesi Selatan,-4.042447,119.544163,VEH007699,Passenger Car,Daihatsu,2006,20,DD,,TRX007699,2025-09-21,2023-10-11,Overdue,174289,25000,,0,0,199289,5.42,Sunny,109.5,Standard,0.552,0.455,0.463,0.475,Email,No Campaign,Not Contacted,226111.7,0.902
CUST007700,Individual,Teguh Rahayu,Male,2003-11-08,23,Denpasar,Bali,-8.712452,115.263373,VEH007700,Motorcycle,Kawasaki,2024,2,DK,,TRX007700,2026-03-27,2023-11-15,Due Soon,38413,0,,0,0,38413,5.28,Sunny,84.2,Standard,0.301,0.521,0.606,0.228,SMS,No Campaign,Not Contacted,18725.0,0.796
CUST007701,Individual,Gilang Saputra,Male,1977-12-12,49,Palembang,Sumatera Selatan,-3.041475,104.775055,VEH007701,Passenger Car,Suzuki,2014,12,BG,,TRX007701,2024-05-06,2023-03-10,Due Soon,170348,0,,0,0,170348,4.27,Sunny,81.7,At Risk,0.154,0.346,0.159,0.704,Email,MTPL Cross-sell,Converted,95438.0,0.83
CUST007702,Individual,Rizki Putra,Male,2002-05-09,24,Dumai,Riau,1.681478,101.414467,VEH007702,Passenger Car,Suzuki,2015,11,BM,,TRX007702,2025-06-20,2023-03-02,Overdue,169239,0,,0,0,169239,5.28,Sunny,80.9,At Risk,0.058,0.381,0.088,0.872,SMS,MTPL Cross-sell,Converted,33580.7,0.892
CUST007703,Individual,Wahyu Saputra,Male,1992-04-11,34,Jakarta Selatan,DKI Jakarta,-6.180183,106.869307,VEH007703,Passenger Car,Toyota,2009,17,B,,TRX007703,2023-06-20,2022-08-27,Due Soon,164870,0,CLM007703,4,20000000,164870,3.2,Cloudy,83.9,Premium,0.958,0.65,0.789,0.138,WhatsApp,No Campaign,Not Contacted,576172.1,0.983
CUST007704,Individual,Dewi Hidayat,Female,2004-02-04,22,Manado,Sulawesi Utara,1.514321,124.9008,VEH007704,Motorcycle,Yamaha,2023,3,DB,,TRX007704,2023-12-29,2023-03-22,Overdue,34757,50000,CLM007704,4,30000000,84757,2.24,Rainy,100.7,Standard,0.631,0.614,0.586,0.354,Mobile App,MTPL Cross-sell,No Response,17262.6,0.915
CUST007705,Individual,Sri Rahayu,Female,1957-07-09,69,Jakarta Timur,DKI Jakarta,-6.269553,106.921717,VEH007705,Motorcycle,Honda,2015,11,B,,TRX007705,2023-11-15,2023-10-29,Paid,39450,0,,0,0,39450,2.04,Cloudy,81.5,At Risk,0.346,0.085,0.225,0.762,Mobile App,No Campaign,Not Contacted,17035.1,0.798
CUST007706,Individual,Dewi Wahyudi,Female,1968-02-12,58,Kediri,Jawa Timur,-7.838333,112.068896,VEH007706,Motorcycle,Honda,2005,21,S,,TRX007706,2026-06-06,2022-07-01,Overdue,39649,100000,,0,0,139649,4.25,Heavy Rain,90.0,Standard,0.662,0.217,0.528,0.13,Email,Renewal Reminder,No Response,53834.3,0.989
CUST007707,Individual,Maya Susanto,Female,1975-08-17,51,Makassar,Sulawesi Selatan,-5.119782,119.495905,VEH007707,Passenger Car,Daihatsu,2017,9,DD,,TRX007707,2024-12-28,2024-05-22,Due Soon,141523,0,CLM007707,2,45000000,141523,4.34,Sunny,96.3,At Risk,0.266,0.39,0.244,0.756,Mobile App,No Campaign,Not Contacted,74331.6,0.907
CUST007708,Organization,Organization 7708,N/A,,,Semarang,Jawa Tengah,-6.903481,110.360991,VEH007708,Motorcycle,Yamaha,2014,12,K,UD Karya 7708,TRX007708,2025-07-01,2022-10-25,Overdue,38684,25000,CLM007708,2,45000000,63684,2.3,Sunny,92.9,At Risk,0.07,0.051,0.261,0.915,WhatsApp,MTPL Cross-sell,Not Contacted,25486.1,0.863
CUST007709,Individual,Lestari Wahyudi,Female,1970-02-07,56,Surabaya,Jawa Timur,-7.218761,112.830975,VEH007709,Passenger Car,Mitsubishi,2024,2,S,,TRX007709,2025-03-06,2024-11-24,Overdue,147093,0,,0,0,147093,3.29,Sunny,88.2,At Risk,0.231,0.374,0.079,0.777,SMS,Renewal Reminder,Not Contacted,64636.6,0.941
CUST007710,Individual,Fitri Kusuma,Female,1991-09-24,35,Binjai,Sumatera Utara,3.592118,98.479518,VEH007710,Passenger Car,Toyota,2015,11,BK,,TRX007710,2025-02-14,2023-10-09,Paid,183880,0,,0,0,183880,1.89,Sunny,101.3,Growth,0.55,0.539,0.818,0.409,WhatsApp,No Campaign,Not Contacted,375918.9,0.97
CUST007711,Individual,Ani Hartono,Female,1977-09-12,49,Madiun,Jawa Timur,-7.641832,111.468446,VEH007711,Motorcycle,Yamaha,2020,6,N,,TRX007711,2024-11-26,2023-11-08,Paid,40636,0,,0,0,40636,3.31,Cloudy,90.7,Standard,0.54,0.505,0.436,0.483,Mobile App,Renewal Reminder,No Response,60044.6,0.848
CUST007712,Organization,Organization 7712,N/A,,,Bandung,Jawa Barat,-6.846702,107.589668,VEH007712,Commercial Vehicle,Isuzu,2011,15,T,Koperasi Karya 7712,TRX007712,2024-08-30,2024-05-01,Overdue,285350,0,,0,0,285350,1.79,Sunny,105.2,At Risk,0.203,0.231,0.113,0.757,WhatsApp,Renewal Reminder,No Response,39043.9,0.939
CUST007713,Individual,Dewi Setiawan,Female,1988-04-08,38,Jakarta Utara,DKI Jakarta,-6.138629,106.851094,VEH007713,Bus,Mercedes-Benz,2020,6,B,,TRX007713,2024-09-19,2024-04-25,Overdue,851322,50000,,0,0,901322,1.64,Cloudy,89.4,Growth,0.553,0.509,0.67,0.252,Email,MTPL Cross-sell,Not Contacted,1977578.0,0.969
CUST007714,Organization,Organization 7714,N/A,,,Singkawang,Kalimantan Barat,0.897094,108.942886,VEH007714,Motorcycle,Suzuki,2016,10,KB,UD Karya 7714,TRX007714,2023-01-05,2022-11-19,Due Soon,39232,0,,0,0,39232,5.13,Rainy,98.4,Standard,0.74,0.526,0.613,0.542,Call Center,MTPL Cross-sell,Not Contacted,42533.3,0.978
CUST007715,Individual,Bambang Sari,Male,1973-03-10,53,Denpasar,Bali,-8.646667,115.144426,VEH007715,Motorcycle,Yamaha,2025,1,DK,,TRX007715,2025-10-11,2023-06-16,Paid,37237,0,,0,0,37237,4.65,Sunny,97.2,Standard,0.381,0.201,0.465,0.256,Mobile App,Renewal Reminder,No Response,19100.3,0.831
CUST007716,Individual,Maya Susanto,Female,1966-08-19,60,Solo,Jawa Tengah,-7.555235,110.756051,VEH007716,Motorcycle,Kawasaki,2013,13,R,,TRX007716,2023-05-30,2022-07-13,Paid,44630,0,,0,0,44630,4.03,Sunny,103.5,Growth,0.69,0.776,0.627,0.128,Email,Renewal Reminder,No Response,45020.8,0.824
CUST007717,Organization,Organization 7717,N/A,,,Jakarta Timur,DKI Jakarta,-6.215558,106.871797,VEH007717,Passenger Car,Nissan,2025,1,B,CV Mandiri 7717,TRX007717,2024-05-17,2024-01-12,Installment,175550,100000,,0,0,275550,5.05,Heavy Rain,114.7,Growth,0.8,0.58,0.482,0.165,Email,MTPL Cross-sell,Opened,379901.4,0.774
CUST007718,Organization,Organization 7718,N/A,,,Semarang,Jawa Tengah,-7.044032,110.435266,VEH007718,Motorcycle,Honda,2026,0,K,CV Nusantara 7718,TRX007718,2026-03-09,2025-11-23,Paid,34670,0,,0,0,34670,4.52,Rainy,114.6,Standard,0.529,0.477,0.575,0.227,SMS,Renewal Reminder,No Response,43550.2,0.789
CUST007719,Individual,Teguh Saputra,Male,1969-07-12,57,Padang,Sumatera Barat,-0.920001,100.274098,VEH007719,Motorcycle,Yamaha,2009,17,BA,,TRX007719,2024-03-23,2022-11-14,Paid,39051,0,,0,0,39051,3.72,Rainy,102.8,Standard,0.69,0.389,0.432,0.348,WhatsApp,MTPL Cross-sell,No Response,23007.8,0.828
CUST007720,Organization,Organization 7720,N/A,,,Singaraja,Bali,-8.18898,115.056665,VEH007720,Motorcycle,Suzuki,2012,14,DK,Koperasi Sentosa 7720,TRX007720,2025-02-17,2022-10-11,Overdue,34263,25000,,0,0,59263,2.53,Cloudy,95.3,Growth,0.724,0.593,0.563,0.103,Call Center,Renewal Reminder,No Response,37102.3,0.857
CUST007721,Individual,Ayu Nugroho,Female,1967-04-12,59,Jakarta Pusat,DKI Jakarta,-6.123698,106.826239,VEH007721,Motorcycle,Suzuki,2008,18,B,,TRX007721,2023-05-10,2022-09-19,Paid,41542,0,,0,0,41542,5.34,Cloudy,105.1,At Risk,0.283,0.114,0.261,0.655,Call Center,Renewal Reminder,Converted,31173.2,0.899
CUST007722,Individual,Sri Putra,Female,1977-03-09,49,Padang,Sumatera Barat,-0.878366,100.327603,VEH007722,Motorcycle,TVS,2020,6,BA,,TRX007722,2024-08-26,2024-07-01,Paid,41602,0,CLM007722,2,10000000,41602,3.47,Cloudy,92.3,Standard,0.562,0.584,0.654,0.474,Mobile App,No Campaign,Not Contacted,26122.8,0.862
CUST007723,Individual,Hendra Wahyudi,Male,1983-01-09,43,Solo,Jawa Tengah,-7.584506,110.836819,VEH007723,Passenger Car,Toyota,2016,10,G,,TRX007723,2026-03-13,2023-02-07,Due Soon,141519,0,,0,0,141519,3.43,Sunny,99.5,Growth,0.714,0.428,0.71,0.4,Email,No Campaign,Not Contacted,303531.3,0.904
CUST007724,Individual,Ratna Wahyudi,Female,2001-01-14,25,Madiun,Jawa Timur,-7.618519,111.531685,VEH007724,Passenger Car,Hyundai,2012,14,N,,TRX007724,2025-10-14,2025-05-29,Paid,178324,0,,0,0,178324,5.32,Sunny,109.4,Standard,0.38,0.402,0.654,0.463,Mobile App,MTPL Cross-sell,No Response,257776.8,0.78
CUST007725,Individual,Indah Nugroho,Female,1981-06-08,45,Tanjungpinang,Kepulauan Riau,0.90562,104.478583,VEH007725,Motorcycle,Kawasaki,2017,9,BP,,TRX007725,2025-09-08,2023-03-24,Due Soon,43457,0,,0,0,43457,3.23,Cloudy,98.8,Standard,0.362,0.468,0.654,0.349,Mobile App,Renewal Reminder,Not Contacted,18002.4,0.759
